f0,f1,alpha,ela_distr.skewness,ela_meta.lin_simple.adjr2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef_max,ela_meta.quad_simple.adjr2,ela_meta.quad_simple.coef.min_by_max,ela_level.lda_mmce_25,ela_level.qda_mmce_25,ela_level.lda_qda_25,ic.eps.s,ic.eps.ratio,disp.ratio_mean_02,entropy.y,entropy.sig_dth_order,precision
bbob_f022_i01_d05,shifted-bbob_f001_i01_d05,0.84801155,0.4898822635232382,0.5856087149709159,-27.477387627421923,4.561263832820214,0.9939501345023418,0.0865472455731751,0.8022541594609102,0.8745184566760094,0.917366755768916,1.1061061061061055,0.5855855855855853,0.4529772993589148,4.4939452854873,-0.0771915938817585,15.60137457206963
bbob_f016_i01_d05,shifted-bbob_f003_i01_d05,0.7833051,1.3755669158418358,0.6276961277018231,235.0231913460368,135.25349539360886,0.9497098774177812,0.0045075976192322,0.7905229888484703,0.8901353688353509,0.8880929985770445,2.647647647647648,1.7867867867867866,0.5219737655281252,7.195246702633721,-0.043483464215558,44.76770447015663
bbob_f003_i01_d05,shifted-bbob_f016_i01_d05,0.42392156,0.6192939473580669,0.5752294215590078,-7.465731717443552,22.89516504690979,0.9324909626325532,0.0387803625146985,0.7753891108593237,0.8574071202814718,0.9043418144285728,1.806806806806807,1.2662662662662656,0.5732222603458621,5.890993343152796,-0.0469288888339082,52.52650331068628
bbob_f016_i01_d05,shifted-bbob_f014_i01_d05,0.9949752,3.031576972331686,0.2364266367937216,17.93636145849044,11.38538525081992,0.4133956524501047,0.0450417826046205,0.7299827061840302,0.8872061542131314,0.8227881453679233,1.9269269269269271,0.7857857857857854,0.4840043568777002,5.144421360510293,-0.1470459282262604,5.650618234019561
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.52623546,1.8025514027372287,0.0361926112907611,-5.481838801544242,1.2838635865811323,0.5591214324878724,0.0856894934496724,0.7500005963384817,0.788093505873934,0.9516644798472104,1.386386386386386,0.6056056056056053,0.6201443825655705,4.307912518544827,-0.13914198446295,5.769789348054793
bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.52348244,1.395174960331239,0.1733685712950428,0.2665957803324674,4.7489362992083946,0.7963937889421067,0.0831444268832676,0.7456067744051523,0.8232381179557515,0.9057000133286202,1.606606606606607,0.9259259259259256,0.5043808237089723,4.891759659947311,-0.0690844910423901,1.4927961148162296
bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9944146,0.9114895601596116,0.3742665972981036,6.998055183365056,0.8147620107698503,0.8249764715648611,0.1820114392257291,0.7626954499373845,0.8500912397877034,0.8971924591622135,0.8458458458458455,0.125125125125125,0.483501658437255,3.313222481387072,-0.1327448189975456,372.30143371495706
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9996283,3.232604130825332,0.0077638196797499,3.2394096745611733,2.3928701440308715,0.2393029615621016,0.0513392611561575,0.7500005963384817,0.8525302641779474,0.8797348643824041,1.866866866866867,0.7857857857857854,0.5139802897208819,4.892849092797726,-0.1463698458497827,2.065442153056239
bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.62812525,1.772506318152952,0.3722842114774668,-48.45881722068685,46.02365133648527,0.9097631302844512,0.009494025444088,0.7285169061959568,0.8305683105730812,0.8771306308246816,2.4074074074074074,1.4664664664664666,0.5388418211147975,6.384535833715939,-0.0630210882251393,9.974111192697364
bbob_f003_i01_d05,shifted-bbob_f013_i01_d05,0.10075497,0.5215444983537368,0.5802503401203203,13.259454732365231,38.660690309290615,0.9628508028271278,0.0512543624364638,0.7836817937861531,0.8740246884131434,0.8966357634690909,2.007007007007007,1.4664664664664666,0.4944071349096632,6.505245712130641,-0.0369212634018051,220.9902266040009
bbob_f003_i01_d05,shifted-bbob_f018_i01_d05,0.3894249,0.5468865555039504,0.6163417983484317,-16.407924257406098,25.13522428518305,0.960397827437014,0.0473576415407193,0.8090870057844833,0.8740306517979606,0.9256963747439724,1.9269269269269271,1.3463463463463456,0.4875088994840471,6.1869252832573896,-0.033130387942541,39.82738930940738
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9167007,3.562075273489272,0.004255704977118,-1.0656223059312753,1.90417515577885,0.2558815249238184,0.0044230877683997,0.7500005963384817,0.8364338958793012,0.8966645183000905,1.826826826826827,0.8258258258258254,0.4871917632424304,4.880168828429206,-0.1691357024563132,2.4556156744225746
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10014171,-1.161979025750837,0.0418382161490409,-0.1261361033074119,0.6811644420545806,0.1179287161271155,0.1235687979826151,0.7490237939054206,0.7534152304848231,0.994171293064282,1.2462462462462458,0.5855855855855853,0.8716404607498189,3.868462833712229,-0.0923147251164636,28.975101022720878
bbob_f003_i01_d05,shifted-bbob_f018_i01_d05,0.20122153,0.5881205029861603,0.6042684337681035,-77.11200135739725,32.021708418259415,0.9703445134540716,0.0331288976763878,0.7851499791281531,0.8671799153199355,0.9054060930810206,1.9469469469469471,1.3663663663663657,0.4759859516240426,6.262328596612086,-0.0450963589415667,33.115187421135715
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.70604783,3.5544459086878595,0.002807135882889,-11.482498515377449,1.0779287029073823,0.3327850077550704,0.0137602920289959,0.7500005963384817,0.8286158983839227,0.9051245550576968,1.786786786786787,0.8058058058058054,0.4801195390519706,4.866042850470409,-0.1757166298020489,1.7607151215220398
bbob_f002_i01_d05,shifted-bbob_f015_i01_d05,0.99990225,0.9093970157817972,0.491130472300806,2840.359567642106,262.585335634312,0.8303993786360819,0.0108181068359038,0.7863772437235375,0.8964827956348023,0.8771771127923688,3.0680680680680688,2.327327327327327,0.592947886259588,8.410919586969094,-0.0286188965389329,15612.493517774694
bbob_f011_i01_d05,shifted-bbob_f019_i01_d05,0.99999636,2.0311297435847875,0.5082180909491305,18.31763132618392,24.526060637199528,0.7262316928603257,0.0259464441425626,0.7119100721569562,0.8813518993380642,0.8083208198152727,1.9869869869869872,1.1161161161161155,0.629555045242694,5.697616146751818,-0.0873392099714049,262.0965618779719
bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.0048121056,1.2371119812393423,0.1791638554544282,-6.298013527715719,9.525634424069706,0.7749221432311252,0.0382917129781055,0.74364959150814,0.843748583696106,0.8813639582664844,1.786786786786787,1.1461461461461455,0.5844692698564601,5.409419290411382,-0.0685701393571401,70.5322814362919
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6156976,1.594620853618251,0.0326468876230439,1.2996608579719031,1.0034087504016558,0.5489670071740091,0.012350005712314,0.7500005963384817,0.7841803327568728,0.9564134230474406,1.326326326326326,0.6056056056056053,0.7040216887147964,4.199644647263328,-0.1099711653088882,5.959935905501553
