f0,f1,alpha,ela_distr.skewness,ela_meta.lin_simple.adjr2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef_max,ela_meta.quad_simple.adjr2,ela_meta.quad_simple.coef.min_by_max,ela_level.lda_mmce_25,ela_level.qda_mmce_25,ela_level.lda_qda_25,ic.eps.s,ic.eps.ratio,disp.ratio_mean_02,entropy.y,entropy.sig_dth_order,precision
bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.002221062,1.8210313133834888,0.041615930261537,-27.69550615298949,3.232584612481157,0.6486747710465789,0.1229654985099353,0.7514652036495916,0.8359305862007276,0.8989564636759758,1.746746746746747,0.9459459459459456,0.5705406359547285,5.1431455784142655,-0.1293777532810738,3.1156014091454267
bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.99911654,1.1615385965973344,0.481356036761883,-0.42618099906547,1.1610124808328557,0.8404417451255476,0.0347744014432735,0.8300828910489594,0.8833037151887412,0.93974799015941,0.8658658658658656,0.045045045045045,0.5158515143412613,3.0435100250244567,-0.0894696204853077,1.9406315279839532
bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.48425844,1.72483393215761,0.3438920658421723,-47.890015452648285,34.91699900692895,0.9076583238386752,0.0123880492563869,0.7460945792832011,0.8271500983958495,0.9020062751973976,2.267267267267268,1.406406406406406,0.5018279735789917,6.182684527808555,-0.0665180408744648,3.3725049702052274
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.5630159,1.8118081810202555,0.0408153325925211,-2.648158339557753,1.2500564567775172,0.5535513491036868,0.0494345706811915,0.7500005963384817,0.7783278668972509,0.9636049642271016,1.386386386386386,0.6456456456456453,0.6792403361392256,4.264320486565248,-0.1397078343195877,3.073600796951972
bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.8299631,1.9972773260053045,0.2805284476053837,-1.5247548579627124,7.297868626284594,0.6685677692387062,0.0936821265111553,0.7563468304609696,0.8598664201800942,0.8796096843769722,1.746746746746747,0.9259259259259256,0.5089067428321395,5.097785526803921,-0.1155405876407638,0.06395195398803111
bbob_f003_i01_d05,shifted-bbob_f017_i01_d05,0.689238,0.7774760591762032,0.6802435584898858,23.237718340356988,23.23255429256672,0.9746384708461144,0.0082588775711939,0.8457105373009721,0.9047897906851928,0.9347038903484086,1.806806806806807,1.1861861861861855,0.4983486817015459,5.90475081519074,-0.0332855984232975,1.4794612456979053
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.97771215,4.000760077751354,0.0072076351093642,1.9575487831146787,2.3192251839989795,0.2372478220686414,0.0051873995416784,0.7500005963384817,0.8383743812988254,0.8945891156365807,1.846846846846847,0.7457457457457454,0.4966867118303255,4.882716784481493,-0.1816100055581417,0.790397232266983
bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.3186965,1.8828041309005248,0.0481009146816208,5.563456740142242,2.1390671273388,0.5969327154204874,0.0882787263023848,0.7500005963384817,0.8188419106684954,0.9159284430448702,1.586586586586587,0.7257257257257255,0.5387609693432411,4.684052827474062,-0.1382698608837109,0.3998594792996455
bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.5920848,1.3510316246005287,0.2140055671728161,6.489045283347346,5.338708592027582,0.8243455349409352,0.0277000721849604,0.740727532947701,0.8178698789432882,0.9056789496939814,1.626626626626627,0.9059059059059056,0.5295246969336206,4.896394506935497,-0.0569571716022434,0.7900015562692886
bbob_f023_i01_d05,shifted-bbob_f003_i01_d05,0.4238219,0.7228504730121298,0.7817325969673526,12.126531987784114,26.598574619147588,0.9787507744591876,0.0137035191391201,0.8813465322917289,0.9287089271870714,0.949001895525225,1.826826826826827,1.1861861861861855,0.5481635890878412,5.994826973966367,-0.0410729231145088,5.061845483731247
bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.2893939,1.2783524250743137,0.4414117695548278,-6.570530678409225,14.875464686687664,0.8203564484282425,0.0519059316439671,0.7910107937265192,0.8788979664857773,0.9000029854310962,1.866866866866867,1.0860860860860857,0.460215453597312,5.566716314923585,-0.0966485983857807,1.5704655032898245
bbob_f002_i01_d05,shifted-bbob_f005_i01_d05,0.9325032,1.0296732434370863,0.6605884304529528,765510.2969936953,219078.64503303863,0.9969671732342988,6.745083141999578e-07,0.6406213846979545,0.9209052418152543,0.6956431081173838,5.65065065065065,5.01001001001001,0.7728886281305034,14.422237324297804,-0.0014771195751599,0.0022729333918221073
bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8152567,0.440453690452485,0.509155656039336,-12.451801763506854,5.837368901242847,0.964914310913526,0.0427249953906166,0.7836782157552626,0.8715761226071919,0.8991506254336161,1.3063063063063058,0.8058058058058054,0.5400416443105788,4.883588640922826,-0.0719936297936711,1.4286897189869023
bbob_f003_i01_d05,shifted-bbob_f008_i01_d05,0.0007704774,0.6583216938487894,0.6145324438448105,-28.07021099060996,40.928153969813934,0.9689140331480935,0.0260890021101477,0.8178794203589957,0.8803697298586679,0.9290181075288628,2.1471471471471477,1.566566566566567,0.4855413504305892,6.714447265957286,-0.0432914092836241,1.5149751306613268
bbob_f023_i01_d05,shifted-bbob_f015_i01_d05,0.019712266,1.479049699345676,0.3362832728875267,57.44785508826868,2.0578147217989224,0.4273746059666594,0.0316838800971143,0.7456103524360427,0.7480529548571769,0.996734719908164,1.2062062062062058,0.6056056056056053,0.8681702209262133,3.94135418700803,-0.1604115490778191,5.822700473943655
bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9230265,3.091028044248352,0.0698535131316229,-4.618505676608356,4.907001261351399,0.3473732073411455,0.0518790528128627,0.76561631582086,0.8705933567893137,0.8794189731063403,1.866866866866867,0.8858858858858855,0.4846317308161695,5.194586076950177,-0.1546716221568733,1.7293141185094214
bbob_f019_i01_d05,shifted-bbob_f007_i01_d05,0.06216662,1.4440646443735197,0.0633952868311934,-2.135320750145666,4.448662886762853,0.6938737186768185,0.0399618873421219,0.7495115987834695,0.8144468960582026,0.9202706799068056,1.746746746746747,1.0060060060060056,0.5042807635757768,5.2476475077686615,-0.0689607882122853,0.22321782502812937
bbob_f019_i01_d05,shifted-bbob_f006_i01_d05,0.00014057524,1.3918651537318911,0.1907042615278892,-8.408626667689175,7.064691409599339,0.770199297570461,0.1159457017249697,0.7534152304848232,0.84765579342835,0.8888221331416021,1.766766766766767,1.0060060060060056,0.4865538436600585,5.318279463401044,-0.1049340512645035,1.1474517220724039
bbob_f016_i01_d05,shifted-bbob_f019_i01_d05,0.9451583,2.771895374863937,0.4817873963669447,2.1767889164486967,19.670154851093045,0.690438769913,0.0658187209100783,0.7739328522869581,0.8735309201502772,0.8859822067360994,2.027027027027027,0.9659659659659654,0.6234153106668714,5.400760814399571,-0.1231615782101574,2.8762579539584436
