f0,f1,alpha,ela_distr.skewness,ela_meta.lin_simple.adjr2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef_max,ela_meta.quad_simple.adjr2,ela_meta.quad_simple.coef.min_by_max,ela_level.lda_mmce_25,ela_level.qda_mmce_25,ela_level.lda_qda_25,ic.eps.s,ic.eps.ratio,disp.ratio_mean_02,entropy.y,entropy.sig_dth_order
bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.002221062,1.8210313133834892,0.04161593026153709,-27.69550615298949,3.2325846124811575,0.6486747710465789,0.1229654985099353,0.7514652036495916,0.8359305862007276,0.8989564636759758,1.746746746746747,0.9459459459459456,0.5705406359547285,5.1431455784142655,-0.12937775328107384
bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.99911654,1.1615385965973344,0.481356036761883,-0.42618099906547,1.1610124808328555,0.8404417451255476,0.03477440144327351,0.8300828910489594,0.8833037151887412,0.9397479901594099,0.8658658658658656,0.045045045045045015,0.5158515143412613,3.0435100250244567,-0.08946962048530778
bbob_f019_i01_d05,shifted-bbob_f003_i01_d05,0.48425844,1.72483393215761,0.34389206584217236,-47.890015452648285,34.91699900692895,0.9076583238386752,0.012388049256386941,0.7460945792832011,0.8271500983958495,0.9020062751973975,2.2672672672672673,1.406406406406406,0.5018279735789917,6.182684527808555,-0.06651804087446482
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.5630159,1.8118081810202555,0.040815332592521125,-2.648158339557753,1.2500564567775172,0.5535513491036868,0.049434570681191586,0.7500005963384817,0.7783278668972509,0.9636049642271016,1.386386386386386,0.6456456456456453,0.6792403361392256,4.264320486565248,-0.13970783431958778
bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.8299631,1.9972773260053043,0.28052844760538376,-1.5247548579627124,7.297868626284594,0.6685677692387062,0.09368212651115536,0.7563468304609696,0.8598664201800942,0.8796096843769722,1.746746746746747,0.9259259259259256,0.5089067428321395,5.097785526803921,-0.11554058764076382
bbob_f003_i01_d05,shifted-bbob_f017_i01_d05,0.689238,0.7774760591762032,0.6802435584898858,23.237718340356988,23.232554292566718,0.9746384708461143,0.008258877571193902,0.8457105373009721,0.9047897906851929,0.9347038903484086,1.806806806806807,1.1861861861861855,0.4983486817015459,5.90475081519074,-0.03328559842329759
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.97771215,4.000760077751354,0.007207635109364285,1.9575487831146787,2.3192251839989795,0.23724782206864148,0.00518739954167846,0.7500005963384817,0.8383743812988254,0.8945891156365807,1.846846846846847,0.7457457457457454,0.49668671183032553,4.882716784481493,-0.1816100055581417
bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.3186965,1.8828041309005252,0.04810091468162081,5.563456740142242,2.1390671273387993,0.5969327154204874,0.08827872630238486,0.7500005963384817,0.8188419106684954,0.9159284430448702,1.586586586586587,0.7257257257257255,0.5387609693432411,4.684052827474062,-0.13826986088371096
bbob_f019_i01_d05,shifted-bbob_f017_i01_d05,0.5920848,1.3510316246005287,0.21400556717281616,6.489045283347346,5.338708592027582,0.8243455349409352,0.027700072184960418,0.740727532947701,0.8178698789432882,0.9056789496939814,1.626626626626627,0.9059059059059055,0.5295246969336206,4.896394506935497,-0.05695717160224342
bbob_f023_i01_d05,shifted-bbob_f003_i01_d05,0.4238219,0.7228504730121298,0.7817325969673526,12.126531987784114,26.598574619147588,0.9787507744591876,0.013703519139120114,0.8813465322917289,0.9287089271870714,0.949001895525225,1.826826826826827,1.1861861861861855,0.5481635890878412,5.994826973966367,-0.041072923114508844
bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.2893939,1.2783524250743135,0.44141176955482786,-6.570530678409225,14.875464686687664,0.8203564484282425,0.051905931643967174,0.7910107937265192,0.8788979664857773,0.9000029854310962,1.866866866866867,1.0860860860860857,0.46021545359731203,5.566716314923585,-0.0966485983857807
bbob_f002_i01_d05,shifted-bbob_f005_i01_d05,0.9325032,1.0296732434370863,0.6605884304529528,765510.2969936953,219078.64503303863,0.9969671732342987,6.745083141999578e-07,0.6406213846979545,0.9209052418152543,0.6956431081173838,5.65065065065065,5.01001001001001,0.7728886281305034,14.422237324297804,-0.0014771195751599182
bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8152567,0.44045369045248506,0.509155656039336,-12.451801763506854,5.837368901242847,0.9649143109135259,0.042724995390616666,0.7836782157552626,0.8715761226071919,0.8991506254336161,1.3063063063063058,0.8058058058058054,0.5400416443105788,4.883588640922826,-0.07199362979367115
bbob_f003_i01_d05,shifted-bbob_f008_i01_d05,0.0007704774,0.6583216938487894,0.6145324438448105,-28.07021099060996,40.928153969813934,0.9689140331480935,0.026089002110147752,0.8178794203589957,0.8803697298586679,0.9290181075288627,2.1471471471471473,1.5665665665665667,0.48554135043058927,6.714447265957286,-0.04329140928362415
