f0,f1,alpha,ela_distr.skewness,ela_meta.lin_simple.adjr2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef_max,ela_meta.quad_simple.adjr2,ela_meta.quad_simple.coef.min_by_max,ela_level.lda_mmce_25,ela_level.qda_mmce_25,ela_level.lda_qda_25,ic.eps.s,ic.eps.ratio,disp.ratio_mean_02,entropy.y,entropy.sig_dth_order
bbob_f004_i01_d05,shifted-bbob_f003_i01_d05,0.89546126,1.1236524321015997,0.006559577659830174,-43.66478108965904,7.454907976859918,0.7588307471503755,0.0189237050936665,0.7207001013775418,0.8281292861828374,0.870274863360433,2.4474474474474475,1.646646646646647,0.513651701104942,6.675363184173259,-0.046688130725868644
bbob_f004_i01_d05,shifted-bbob_f003_i01_d05,0.86836344,1.4532631475687967,0.009770755373746054,-17.798966674974537,7.430297421822876,0.733707878812555,0.017028589133937455,0.7353497525195302,0.8334987178722644,0.882244611481483,2.5675675675675675,1.666666666666667,0.5327516844257786,6.765402882831099,-0.05484562580513992
bbob_f003_i01_d05,shifted-bbob_f009_i01_d05,0.0011028288,1.6582580758840821,0.6017484940945617,74.94890727000511,86.39552628720439,0.8536274926957923,0.05080944018088952,0.8017591985210805,0.87842447373129,0.912724112882969,2.4674674674674675,1.6866866866866868,0.503631930707751,7.083964464719886,-0.07237930938805416
bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.7854097,0.5854704072348044,0.5756910325556537,-3.0283222583561016,8.36810238057509,0.937451850398117,0.027084903536778414,0.7861339376229949,0.8613357981990578,0.9126915881897626,1.406406406406406,0.8658658658658656,0.5474995139539227,4.95366803561909,-0.052667827642543665
bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.34595537,0.9817216161656867,0.42361006503139165,-16.206054517431586,14.222289577320556,0.8491539656196101,0.023859648591102362,0.7841719840181286,0.8789027371936312,0.8922170233785124,1.866866866866867,1.1061061061061057,0.4640824152374434,5.648086673948459,-0.08630287131393126
bbob_f016_i01_d05,shifted-bbob_f005_i01_d05,0.9864485,0.8380317707579076,0.7764279282730253,11.40337527539438,4.839461360175101,0.9780858667411443,0.0144169086876071,0.8530144910251058,0.9028218736955097,0.9448314400419565,0.9459459459459456,0.2852852852852852,0.594731559019139,3.864671055826811,-0.016090492344338913
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.94380397,3.513548997517492,0.007099081125153894,0.17456782227035836,2.129416976949165,0.24877114275750645,0.012688187627569946,0.7500005963384817,0.8422815910310693,0.8904392596546924,1.866866866866867,0.8258258258258254,0.48914502548382605,4.883752916954794,-0.17210561632883395
bbob_f010_i01_d05,shifted-bbob_f022_i01_d05,0.99995065,1.776452824360343,0.6232035113455516,-212.43551010291404,169.0822315268307,0.6990698361554751,0.009882035181587773,0.6948321307173952,0.9243186832846323,0.7510650766362507,2.7477477477477477,1.8868868868868869,0.6117302817752273,7.513392678701406,-0.04155522322238724
bbob_f017_i01_d05,shifted-bbob_f003_i01_d05,0.2767051,1.4554105414896188,0.44469800790965053,-2.4664007323798116,16.037724946894816,0.8048795873593543,0.03137649221198034,0.7817293815969945,0.869137098216948,0.8994316123437003,1.886886886886887,1.0460460460460457,0.46704951547081697,5.5787040010336515,-0.09206440335099308
bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8737392,0.3569417488644396,0.5087734842077891,-3.1308242930730668,3.775771011223569,0.9621031999115508,0.05049395496211093,0.7841886814956169,0.8735500029816924,0.8977032554735757,1.1861861861861858,0.6856856856856854,0.5511931342964761,4.628001861918608,-0.06195500404906479
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.9999945,3.921494813523658,0.009870531019685158,2.9425289400583963,2.5741321884638344,0.2328513535092307,0.011328270809427207,0.7497566938994573,0.8469234897727951,0.885270861082198,1.866866866866867,0.7657657657657654,0.48628233751198946,4.891556021926831,-0.18945312777253215
bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,0.9990524,1.1574210716648436,0.47882687051099915,-0.3248931943309724,1.1524380093154736,0.8394687836035576,0.028347393495926864,0.8286123203530323,0.8837903273898264,0.9375666316695771,0.8258258258258255,0.08508508508508503,0.5045163697196062,3.0507585980761682,-0.09552016668244191
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.96712506,0.5315054559121359,0.35756162595431884,4.723966129272492,1.9685275115107874,0.5316746979831121,0.00042220758277730565,0.7407156061780666,0.7529345816685551,0.9837715310360559,1.1661661661661658,0.6056056056056053,0.8322378435068054,3.950655920450972,-0.0831933199788794
bbob_f019_i01_d05,shifted-bbob_f024_i01_d05,0.013989592,1.8486481830280794,0.1710310362599492,4.754396746583746,10.571087476613284,0.6185186584768667,0.20890639953155551,0.7480493768262867,0.819828254517264,0.912446445587262,2.1671671671671673,1.2462462462462456,0.658316155972738,5.505637642751844,-0.0758801791002275
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.7321716,1.3533672874438587,0.036285669674045895,10.260821118633146,0.8494467977094782,0.5296389804317112,0.05225562389288233,0.7500005963384817,0.7548774524420061,0.9935395393149604,1.2462462462462458,0.6056056056056053,0.7012290800068519,4.016836608809037,-0.13914189620500478
bbob_f023_i01_d05,shifted-bbob_f003_i01_d05,0.83862585,0.7299428361217788,0.7850870008380983,-2.9735840572177445,52.79274604060005,0.9811024135739892,0.014649959137177345,0.889654720019083,0.9301759198521081,0.9564370577992733,2.1271271271271273,1.4864864864864866,0.49419892714319785,6.675901907145813,-0.03458073444136096
bbob_f003_i01_d05,shifted-bbob_f020_i01_d05,0.003530951,0.8724621919201548,0.5388512750159408,34.53212364488557,71.15805454553515,0.9594194823696355,0.02142248337825671,0.7607490011330431,0.8657248494245333,0.8787422489243898,2.2872872872872874,1.6866866866866868,0.5403842263167032,6.935365192074671,-0.028913230930783407
bbob_f018_i01_d05,shifted-bbob_f019_i01_d05,0.9997415,2.6602125052369057,0.6462873858432077,102.99840040400477,46.438962082915374,0.7326704312602234,0.033648275685812266,0.882318564016936,0.9204031248136442,0.9586218692983911,2.3673673673673674,1.2662662662662656,0.5667852145841742,6.224979130068109,-0.0779767885527218
